Pressure,Flow_Rate,Temperature,Vibration,RPM,Operational_Hours,Zone,Block,Pipe,Location_Code,Latitude,Longitude,Leakage_Flag
54.52,99.06,108.67,3.5216,1769.0,6560,Zone_4,Block_1,Pipe_5,Zone_4_Block_1_Pipe_5,25.150514,55.226239,0
54.87,67.17,90.94,3.8985,1411.1,4775,Zone_2,Block_4,Pipe_1,Zone_2_Block_4_Pipe_1,25.278515,55.297081,0
69.29,73.49,95.82,3.0272,2045.48,1785,Zone_4,Block_1,Pipe_4,Zone_4_Block_1_Pipe_4,25.143413,55.233522,0
55.5,91.59,103.24,3.3522,2682.76,6730,Zone_3,Block_3,Pipe_3,Zone_3_Block_3_Pipe_3,25.090848,55.160788,0
58.62,73.72,103.03,2.8963,1884.91,6333,Zone_1,Block_1,Pipe_5,Zone_1_Block_1_Pipe_5,25.209017,55.268859,0
55.83,107.72,104.75,3.2803,2581.0,2905,Zone_2,Block_2,Pipe_1,Zone_2_Block_2_Pipe_1,25.280035,55.296658,0
60.76,91.6,97.13,3.4287,1803.92,3137,Zone_4,Block_5,Pipe_2,Zone_4_Block_5_Pipe_2,25.147129,55.237437,0
53.93,77.87,99.59,3.8735,2076.36,6418,Zone_3,Block_3,Pipe_1,Zone_3_Block_3_Pipe_1,25.092098,55.169595,0
61.28,94.64,101.89,4.0302,1192.92,4412,Zone_5,Block_1,Pipe_3,Zone_5_Block_1_Pipe_3,25.190358,55.282873,0
70.09,76.65,108.12,2.8775,1881.29,1581,Zone_5,Block_5,Pipe_5,Zone_5_Block_5_Pipe_5,25.190166,55.279935,0
59.22,80.35,99.25,2.9933,2055.64,3505,Zone_5,Block_3,Pipe_4,Zone_5_Block_3_Pipe_4,25.194714,55.283551,0
56.38,61.43,99.87,2.499,2130.88,6919,Zone_3,Block_5,Pipe_3,Zone_3_Block_5_Pipe_3,25.098789,55.160013,0
67.75,110.34,99.84,2.2345,2174.85,9456,Zone_1,Block_3,Pipe_3,Zone_1_Block_3_Pipe_3,25.206942,55.2684,0
65.86,48.28,95.9,3.495,1683.91,5459,Zone_4,Block_1,Pipe_5,Zone_4_Block_1_Pipe_5,25.149661,55.232943,0
43.22,86.47,111.05,2.0781,2112.1,2283,Zone_5,Block_2,Pipe_1,Zone_5_Block_2_Pipe_1,25.194794,55.285371,0
49.18,86.43,104.81,4.437,1788.37,2393,Zone_2,Block_2,Pipe_2,Zone_2_Block_2_Pipe_2,25.274562,55.301956,0
29.12,86.91,96.02,3.1211,1999.74,8515,Zone_5,Block_2,Pipe_2,Zone_5_Block_2_Pipe_2,25.195124,55.281899,0
60.99,61.41,92.2,3.3479,1689.56,9778,Zone_4,Block_4,Pipe_1,Zone_4_Block_4_Pipe_1,25.152378,55.227492,0
51.19,89.06,101.79,3.6599,1996.09,5948,Zone_2,Block_4,Pipe_4,Zone_2_Block_4_Pipe_4,25.276556,55.284452,1
70.99,98.51,97.39,2.9019,1646.92,6004,Zone_2,Block_4,Pipe_3,Zone_2_Block_4_Pipe_3,25.271889,55.287679,0
39.74,52.28,100.85,3.4552,1742.57,3816,Zone_4,Block_3,Pipe_2,Zone_4_Block_3_Pipe_2,25.148371,55.218221,0
63.7,69.15,100.43,4.0644,2367.21,1980,Zone_2,Block_1,Pipe_4,Zone_2_Block_1_Pipe_4,25.265504,55.300482,0
59.84,76.57,99.09,2.8971,1423.51,3437,Zone_3,Block_3,Pipe_2,Zone_3_Block_3_Pipe_2,25.102018,55.171322,0
58.18,87.74,103.22,3.6634,1794.08,9892,Zone_3,Block_3,Pipe_2,Zone_3_Block_3_Pipe_2,25.097231,55.166977,0
46.94,93.54,104.71,3.8682,2052.75,9560,Zone_2,Block_5,Pipe_3,Zone_2_Block_5_Pipe_3,25.277486,55.297209,1
57.42,76.59,99.87,2.6988,2121.51,8522,Zone_4,Block_1,Pipe_5,Zone_4_Block_1_Pipe_5,25.150908,55.22967,0
37.85,130.98,93.28,2.9809,2587.98,7300,Zone_3,Block_4,Pipe_2,Zone_3_Block_4_Pipe_2,25.093567,55.163813,1
60.74,98.95,98.6,3.0097,1578.2,5392,Zone_3,Block_1,Pipe_4,Zone_3_Block_1_Pipe_4,25.098408,55.16467,0
51.05,67.64,101.11,3.1905,1743.89,8918,Zone_3,Block_1,Pipe_5,Zone_3_Block_1_Pipe_5,25.088891,55.171279,0
63.42,87.8,96.85,3.1644,2388.56,5481,Zone_5,Block_5,Pipe_5,Zone_5_Block_5_Pipe_5,25.192341,55.280602,0
67.02,66.98,103.88,3.8321,2706.14,8684,Zone_3,Block_1,Pipe_2,Zone_3_Block_1_Pipe_2,25.098348,55.164973,0
65.65,73.23,92.58,4.2032,1664.67,3626,Zone_2,Block_5,Pipe_1,Zone_2_Block_5_Pipe_1,25.276778,55.293441,0
58.27,82.68,92.09,2.8056,2166.66,1675,Zone_5,Block_1,Pipe_1,Zone_5_Block_1_Pipe_1,25.19087,55.291066,0
52.3,89.63,99.52,2.5849,2059.71,5014,Zone_3,Block_4,Pipe_5,Zone_3_Block_4_Pipe_5,25.091777,55.16121,0
52.63,72.11,97.23,2.8972,2548.31,1630,Zone_3,Block_4,Pipe_4,Zone_3_Block_4_Pipe_4,25.093746,55.165742,0
36.13,64.87,94.35,2.5154,1888.28,8281,Zone_4,Block_4,Pipe_2,Zone_4_Block_4_Pipe_2,25.150141,55.229435,0
51.38,81.62,99.48,3.3598,1531.0,8981,Zone_1,Block_4,Pipe_3,Zone_1_Block_4_Pipe_3,25.203788,55.274595,0
61.18,87.98,102.23,3.1612,1969.81,2264,Zone_2,Block_1,Pipe_5,Zone_2_Block_1_Pipe_5,25.272101,55.30274,0
82.72,75.68,93.67,2.804,1853.56,1138,Zone_1,Block_1,Pipe_1,Zone_1_Block_1_Pipe_1,25.197039,55.278433,0
69.1,74.89,105.69,2.7002,2280.53,8449,Zone_2,Block_4,Pipe_1,Zone_2_Block_4_Pipe_1,25.282578,55.298947,0
65.7,73.32,101.75,3.4559,1790.15,3815,Zone_5,Block_2,Pipe_1,Zone_5_Block_2_Pipe_1,25.182906,55.283725,0
75.51,74.26,106.36,2.5831,2155.96,7947,Zone_5,Block_2,Pipe_5,Zone_5_Block_2_Pipe_5,25.20176,55.287597,0
49.78,94.06,98.17,2.8057,1569.95,8062,Zone_3,Block_4,Pipe_2,Zone_3_Block_4_Pipe_2,25.086334,55.159684,1
62.46,60.03,93.75,2.7042,1978.61,1903,Zone_5,Block_5,Pipe_3,Zone_5_Block_5_Pipe_3,25.204114,55.286284,0
61.76,63.99,98.66,3.0248,2211.79,4353,Zone_4,Block_4,Pipe_5,Zone_4_Block_4_Pipe_5,25.147571,55.23672,0
61.44,62.46,113.12,3.0352,2158.42,7529,Zone_5,Block_2,Pipe_3,Zone_5_Block_2_Pipe_3,25.195215,55.27879,0
68.7,87.21,100.16,3.6023,2322.65,8895,Zone_4,Block_5,Pipe_1,Zone_4_Block_5_Pipe_1,25.147106,55.228697,0
67.57,76.49,105.86,1.9599,1599.81,8732,Zone_3,Block_5,Pipe_3,Zone_3_Block_5_Pipe_3,25.099575,55.168507,0
59.79,82.53,97.65,2.3652,2484.37,3950,Zone_1,Block_3,Pipe_1,Zone_1_Block_3_Pipe_1,25.205661,55.275246,0
49.02,71.74,101.45,2.9854,2359.28,3141,Zone_5,Block_2,Pipe_3,Zone_5_Block_2_Pipe_3,25.192268,55.276336,0
80.1,64.09,92.95,3.9381,1463.84,8541,Zone_5,Block_2,Pipe_2,Zone_5_Block_2_Pipe_2,25.190486,55.275879,0
53.25,77.8,96.27,3.5463,2219.52,4876,Zone_5,Block_2,Pipe_3,Zone_5_Block_2_Pipe_3,25.196303,55.276134,0
57.8,65.1,109.24,2.8878,2082.47,7408,Zone_1,Block_1,Pipe_5,Zone_1_Block_1_Pipe_5,25.197439,55.26753,0
54.88,51.9,100.22,3.2111,2273.21,9985,Zone_1,Block_1,Pipe_1,Zone_1_Block_1_Pipe_1,25.209119,55.26906,0
43.86,99.12,98.73,3.5709,2473.66,2887,Zone_4,Block_1,Pipe_1,Zone_4_Block_1_Pipe_1,25.139739,55.224435,1
74.78,101.37,105.31,3.0682,1805.47,8247,Zone_4,Block_3,Pipe_4,Zone_4_Block_3_Pipe_4,25.161333,55.228363,0
56.5,72.51,102.97,1.8579,1939.74,6478,Zone_5,Block_1,Pipe_4,Zone_5_Block_1_Pipe_4,25.183639,55.282119,0
47.31,94.21,101.41,3.6052,2158.08,9824,Zone_4,Block_1,Pipe_3,Zone_4_Block_1_Pipe_3,25.143202,55.235678,1
70.38,100.17,93.45,2.7944,1580.88,6743,Zone_3,Block_1,Pipe_3,Zone_3_Block_1_Pipe_3,25.086152,55.16246,0
51.54,67.9,104.13,3.4106,2069.31,1177,Zone_5,Block_3,Pipe_5,Zone_5_Block_3_Pipe_5,25.194398,55.273246,0
77.11,84.71,104.49,3.4215,2433.68,7859,Zone_2,Block_1,Pipe_4,Zone_2_Block_1_Pipe_4,25.287236,55.297404,0
52.98,59.12,87.71,3.5953,1604.48,7395,Zone_1,Block_1,Pipe_4,Zone_1_Block_1_Pipe_4,25.201953,55.267559,0
71.14,70.99,97.49,2.6438,1559.15,1464,Zone_5,Block_5,Pipe_4,Zone_5_Block_5_Pipe_4,25.1926,55.288167,0
72.35,77.91,102.8,2.726,1396.0,8045,Zone_4,Block_2,Pipe_3,Zone_4_Block_2_Pipe_3,25.148897,55.230985,0
65.52,65.42,105.62,3.3721,1898.94,5819,Zone_5,Block_4,Pipe_3,Zone_5_Block_4_Pipe_3,25.189048,55.280589,0
53.22,70.82,97.67,2.6134,1887.41,9966,Zone_4,Block_2,Pipe_4,Zone_4_Block_2_Pipe_4,25.142651,55.23397,0
50.3,90.6,93.96,2.9829,2071.11,8848,Zone_4,Block_4,Pipe_3,Zone_4_Block_4_Pipe_3,25.155567,55.228308,1
56.87,64.29,104.02,2.81,2023.39,6252,Zone_5,Block_2,Pipe_4,Zone_5_Block_2_Pipe_4,25.188901,55.280408,0
58.93,73.91,97.63,2.9384,2216.93,9764,Zone_5,Block_1,Pipe_1,Zone_5_Block_1_Pipe_1,25.18203,55.27766,0
59.24,74.81,94.91,2.962,1972.33,8963,Zone_1,Block_4,Pipe_3,Zone_1_Block_4_Pipe_3,25.2062,55.264723,0
57.44,82.15,99.26,2.8907,1729.66,1389,Zone_5,Block_5,Pipe_3,Zone_5_Block_5_Pipe_3,25.18846,55.276593,0
68.6,98.75,84.49,3.0086,1925.19,5892,Zone_1,Block_2,Pipe_5,Zone_1_Block_2_Pipe_5,25.201236,55.266962,0
60.44,83.15,97.42,2.9438,2433.86,6293,Zone_5,Block_5,Pipe_5,Zone_5_Block_5_Pipe_5,25.192246,55.276933,0
49.71,68.6,107.7,2.5095,1977.9,5195,Zone_5,Block_4,Pipe_1,Zone_5_Block_4_Pipe_1,25.193889,55.285922,0
45.6,74.42,101.71,3.7158,1456.87,7068,Zone_3,Block_5,Pipe_1,Zone_3_Block_5_Pipe_1,25.103073,55.151938,0
61.47,100.14,110.51,2.1621,2558.01,2288,Zone_5,Block_4,Pipe_5,Zone_5_Block_4_Pipe_5,25.190661,55.29058,0
63.53,92.15,97.82,3.4195,2271.83,8564,Zone_3,Block_2,Pipe_1,Zone_3_Block_2_Pipe_1,25.098204,55.171013,0
60.83,110.33,96.26,3.48,2082.7,4487,Zone_5,Block_3,Pipe_2,Zone_5_Block_3_Pipe_2,25.199357,55.28576,0
63.73,91.95,107.79,2.6466,2349.16,5485,Zone_2,Block_4,Pipe_5,Zone_2_Block_4_Pipe_5,25.283191,55.29177,0
35.76,77.1,94.08,2.593,1535.57,8738,Zone_1,Block_2,Pipe_2,Zone_1_Block_2_Pipe_2,25.204896,55.273039,0
75.59,95.93,98.82,3.0157,2063.63,1959,Zone_5,Block_2,Pipe_5,Zone_5_Block_2_Pipe_5,25.201934,55.278055,0
78.01,56.32,101.93,3.354,1765.31,5002,Zone_5,Block_2,Pipe_4,Zone_5_Block_2_Pipe_4,25.200904,55.28468,0
63.85,88.83,102.6,3.8676,2091.76,4336,Zone_1,Block_3,Pipe_5,Zone_1_Block_3_Pipe_5,25.208079,55.276383,0
76.99,71.78,102.83,3.2292,2285.8,5850,Zone_1,Block_1,Pipe_3,Zone_1_Block_1_Pipe_3,25.209924,55.27488,0
49.19,75.73,104.27,2.8481,2208.72,1613,Zone_4,Block_5,Pipe_4,Zone_4_Block_5_Pipe_4,25.141315,55.226201,0
61.12,79.95,92.81,2.4772,2300.64,5667,Zone_2,Block_5,Pipe_3,Zone_2_Block_5_Pipe_3,25.278325,55.298325,0
77.33,89.64,104.39,3.1569,2013.42,7030,Zone_2,Block_4,Pipe_3,Zone_2_Block_4_Pipe_3,25.278693,55.294218,0
69.04,70.67,106.48,2.2151,2032.95,1023,Zone_2,Block_2,Pipe_2,Zone_2_Block_2_Pipe_2,25.275258,55.303468,0
64.98,90.75,101.67,3.1087,2259.62,6991,Zone_5,Block_4,Pipe_2,Zone_5_Block_4_Pipe_2,25.193414,55.285189,0
52.32,79.61,96.66,2.7742,2527.7,1542,Zone_3,Block_3,Pipe_5,Zone_3_Block_3_Pipe_5,25.094778,55.161507,0
53.57,88.29,97.77,3.8821,1955.95,4889,Zone_5,Block_4,Pipe_1,Zone_5_Block_4_Pipe_1,25.19074,55.286539,0
54.7,81.27,103.85,2.7224,1943.75,9219,Zone_5,Block_1,Pipe_5,Zone_5_Block_1_Pipe_5,25.196476,55.287408,0
66.53,96.44,102.19,2.9794,1786.23,8676,Zone_1,Block_4,Pipe_4,Zone_1_Block_4_Pipe_4,25.206461,55.279961,0
73.02,75.68,95.27,3.9044,1837.03,9685,Zone_5,Block_4,Pipe_4,Zone_5_Block_4_Pipe_4,25.193229,55.285945,0
46.59,76.27,93.18,2.7196,2113.63,4417,Zone_4,Block_3,Pipe_5,Zone_4_Block_3_Pipe_5,25.146166,55.22507,0
55.99,83.7,105.44,3.6615,2244.84,9685,Zone_4,Block_2,Pipe_4,Zone_4_Block_2_Pipe_4,25.149759,55.233135,0
53.73,73.23,101.18,2.5415,1679.38,9273,Zone_1,Block_1,Pipe_3,Zone_1_Block_1_Pipe_3,25.197084,55.272683,0
68.93,90.9,99.64,2.6079,1784.71,1641,Zone_5,Block_1,Pipe_1,Zone_5_Block_1_Pipe_1,25.203295,55.29445,0
63.5,68.06,98.86,2.8258,1514.7,1805,Zone_5,Block_1,Pipe_1,Zone_5_Block_1_Pipe_1,25.195337,55.271861,0
69.46,81.72,98.28,3.0843,2196.84,8751,Zone_5,Block_3,Pipe_5,Zone_5_Block_3_Pipe_5,25.185248,55.294512,0
70.82,73.04,106.21,2.9969,1902.05,1144,Zone_2,Block_4,Pipe_1,Zone_2_Block_4_Pipe_1,25.272591,55.292168,0
66.38,76.74,101.35,3.6186,2363.9,1737,Zone_1,Block_2,Pipe_3,Zone_1_Block_2_Pipe_3,25.198104,55.272263,0
55.18,72.58,92.36,3.196,1856.74,7597,Zone_4,Block_2,Pipe_1,Zone_4_Block_2_Pipe_1,25.148532,55.228955,0
51.72,40.22,104.07,2.7446,1789.6,7430,Zone_5,Block_2,Pipe_4,Zone_5_Block_2_Pipe_4,25.199257,55.291523,0
70.15,76.33,96.37,2.4708,1932.38,3130,Zone_1,Block_2,Pipe_4,Zone_1_Block_2_Pipe_4,25.199785,55.266891,0
50.39,73.13,107.04,3.1433,2348.47,1973,Zone_1,Block_2,Pipe_2,Zone_1_Block_2_Pipe_2,25.209664,55.276512,0
45.45,70.74,100.91,3.0543,2610.23,6362,Zone_3,Block_5,Pipe_2,Zone_3_Block_5_Pipe_2,25.102235,55.168196,0
64.27,83.67,96.05,3.7147,1892.56,2986,Zone_3,Block_2,Pipe_2,Zone_3_Block_2_Pipe_2,25.091261,55.170536,0
75.42,64.61,106.31,3.105,2053.71,1033,Zone_2,Block_3,Pipe_4,Zone_2_Block_3_Pipe_4,25.269585,55.300533,0
50.67,65.4,104.05,3.0007,1821.08,9551,Zone_5,Block_2,Pipe_5,Zone_5_Block_2_Pipe_5,25.191965,55.280052,0
45.35,61.58,97.77,2.2306,2006.48,7926,Zone_4,Block_1,Pipe_1,Zone_4_Block_1_Pipe_1,25.143955,55.225644,0
56.77,73.43,98.43,3.1283,2383.09,4028,Zone_2,Block_4,Pipe_2,Zone_2_Block_4_Pipe_2,25.280688,55.298554,0
65.26,76.6,105.0,2.4607,1934.31,8517,Zone_3,Block_2,Pipe_2,Zone_3_Block_2_Pipe_2,25.086305,55.156907,0
64.91,83.51,94.74,2.2349,2101.33,3062,Zone_3,Block_1,Pipe_1,Zone_3_Block_1_Pipe_1,25.096851,55.160737,0
62.58,63.89,99.62,3.3052,2375.47,8724,Zone_1,Block_3,Pipe_2,Zone_1_Block_3_Pipe_2,25.20651,55.259536,0
67.34,60.44,111.32,3.0958,2210.09,3224,Zone_1,Block_1,Pipe_5,Zone_1_Block_1_Pipe_5,25.20286,55.272415,0
54.4,71.0,96.59,2.8142,2231.26,7578,Zone_2,Block_5,Pipe_5,Zone_2_Block_5_Pipe_5,25.281397,55.290948,0
79.98,78.95,104.17,2.9664,1748.13,5127,Zone_3,Block_3,Pipe_5,Zone_3_Block_3_Pipe_5,25.099031,55.160745,0
59.28,91.18,102.46,3.0721,1628.31,1096,Zone_1,Block_1,Pipe_4,Zone_1_Block_1_Pipe_4,25.210438,55.270336,0
65.11,77.23,92.84,2.874,1882.2,4496,Zone_3,Block_1,Pipe_5,Zone_3_Block_1_Pipe_5,25.098367,55.163034,0
59.14,80.18,97.67,3.6117,2188.89,8511,Zone_4,Block_4,Pipe_2,Zone_4_Block_4_Pipe_2,25.154934,55.223729,0
37.95,84.91,91.35,3.2323,2106.63,1078,Zone_4,Block_5,Pipe_5,Zone_4_Block_5_Pipe_5,25.137127,55.224501,0
53.38,77.4,92.69,2.5458,1912.72,2572,Zone_1,Block_2,Pipe_5,Zone_1_Block_2_Pipe_5,25.202495,55.268792,0
54.98,85.24,97.76,3.9997,1683.14,3604,Zone_2,Block_4,Pipe_2,Zone_2_Block_4_Pipe_2,25.279882,55.296018,0
73.45,87.15,106.76,3.0148,1739.81,6119,Zone_3,Block_2,Pipe_1,Zone_3_Block_2_Pipe_1,25.101003,55.159833,0
66.72,63.36,105.94,2.735,2462.9,3915,Zone_5,Block_1,Pipe_4,Zone_5_Block_1_Pipe_4,25.195568,55.286528,0
51.96,96.81,95.49,3.0342,1997.58,5758,Zone_3,Block_2,Pipe_5,Zone_3_Block_2_Pipe_5,25.088817,55.163875,1
37.97,92.25,93.03,3.9889,1866.16,9122,Zone_2,Block_4,Pipe_5,Zone_2_Block_4_Pipe_5,25.277387,55.29097,1
70.46,51.24,107.43,2.6914,1986.39,5891,Zone_2,Block_5,Pipe_2,Zone_2_Block_5_Pipe_2,25.2751,55.298275,0
49.53,78.5,99.98,2.7428,1694.2,9626,Zone_2,Block_3,Pipe_1,Zone_2_Block_3_Pipe_1,25.264966,55.300301,0
58.45,96.29,97.83,2.7286,1787.66,5497,Zone_3,Block_4,Pipe_4,Zone_3_Block_4_Pipe_4,25.09546,55.166269,0
55.18,84.04,98.19,1.8554,1572.5,7296,Zone_4,Block_3,Pipe_1,Zone_4_Block_3_Pipe_1,25.145764,55.224545,0
42.29,92.73,100.54,2.8938,1793.93,6907,Zone_3,Block_5,Pipe_2,Zone_3_Block_5_Pipe_2,25.091713,55.162865,0
58.67,65.47,104.65,1.9908,1911.59,8270,Zone_3,Block_2,Pipe_3,Zone_3_Block_2_Pipe_3,25.106418,55.160115,0
65.79,81.44,94.89,3.2748,2032.28,4425,Zone_1,Block_4,Pipe_1,Zone_1_Block_4_Pipe_1,25.209548,55.265969,0
61.48,75.75,98.47,3.3574,2247.57,6861,Zone_4,Block_4,Pipe_1,Zone_4_Block_4_Pipe_1,25.151905,55.221445,0
57.57,98.31,103.47,2.2334,2238.8,9989,Zone_4,Block_3,Pipe_4,Zone_4_Block_3_Pipe_4,25.149088,55.232328,0
53.3,63.27,100.39,3.4325,1746.66,5207,Zone_2,Block_1,Pipe_3,Zone_2_Block_1_Pipe_3,25.263566,55.301776,0
57.26,81.13,103.02,2.3519,2332.26,7165,Zone_3,Block_2,Pipe_3,Zone_3_Block_2_Pipe_3,25.086311,55.161037,0
65.18,83.57,104.95,3.0813,1944.19,4252,Zone_1,Block_3,Pipe_4,Zone_1_Block_3_Pipe_4,25.200507,55.266655,0
65.8,83.86,107.46,3.564,1765.71,4769,Zone_4,Block_3,Pipe_1,Zone_4_Block_3_Pipe_1,25.151061,55.216121,0
66.19,79.98,99.24,3.5435,1989.83,1154,Zone_2,Block_3,Pipe_5,Zone_2_Block_3_Pipe_5,25.280508,55.299662,0
52.48,115.48,104.52,4.0436,2312.64,9345,Zone_5,Block_5,Pipe_2,Zone_5_Block_5_Pipe_2,25.188402,55.289257,1
55.08,84.84,104.75,3.2355,1963.38,6611,Zone_1,Block_4,Pipe_5,Zone_1_Block_4_Pipe_5,25.199075,55.264263,0
47.2,72.37,98.31,2.6978,2100.51,6862,Zone_2,Block_5,Pipe_4,Zone_2_Block_5_Pipe_4,25.279578,55.2965,0
57.78,67.32,100.91,3.2132,1920.7,3017,Zone_1,Block_3,Pipe_2,Zone_1_Block_3_Pipe_2,25.20451,55.260169,0
40.25,77.68,102.98,3.2051,2334.27,5925,Zone_5,Block_4,Pipe_4,Zone_5_Block_4_Pipe_4,25.183584,55.282851,0
49.28,94.05,99.7,3.265,2480.6,3585,Zone_2,Block_5,Pipe_5,Zone_2_Block_5_Pipe_5,25.277639,55.294342,1
65.77,44.88,107.46,3.5731,2206.56,1881,Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.210634,55.265041,0
62.68,95.93,106.45,3.1696,2242.23,7570,Zone_5,Block_5,Pipe_2,Zone_5_Block_5_Pipe_2,25.196834,55.27696,0
50.56,83.86,102.65,3.2899,2008.51,4500,Zone_4,Block_4,Pipe_4,Zone_4_Block_4_Pipe_4,25.145805,55.225083,0
59.7,93.07,96.66,2.7133,1931.07,3753,Zone_1,Block_1,Pipe_3,Zone_1_Block_1_Pipe_3,25.209767,55.267416,0
59.5,97.35,98.8,3.0103,1943.05,4324,Zone_5,Block_1,Pipe_4,Zone_5_Block_1_Pipe_4,25.197963,55.280608,0
70.26,84.82,102.63,2.7701,1800.49,2704,Zone_4,Block_2,Pipe_5,Zone_4_Block_2_Pipe_5,25.165335,55.225398,0
54.24,76.08,102.0,3.2455,1780.29,8642,Zone_2,Block_5,Pipe_1,Zone_2_Block_5_Pipe_1,25.274904,55.29162,0
61.23,67.85,95.98,2.4795,2267.32,1049,Zone_3,Block_1,Pipe_1,Zone_3_Block_1_Pipe_1,25.09916,55.173074,0
60.19,76.81,95.67,2.8925,1759.17,4489,Zone_2,Block_5,Pipe_1,Zone_2_Block_5_Pipe_1,25.275567,55.299346,0
77.92,98.05,88.65,2.9216,2268.52,1622,Zone_4,Block_5,Pipe_3,Zone_4_Block_5_Pipe_3,25.153349,55.231063,0
61.8,59.77,103.06,3.8367,1743.32,9913,Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.206474,55.270255,0
67.33,109.64,97.17,3.1555,2355.6,3728,Zone_2,Block_2,Pipe_3,Zone_2_Block_2_Pipe_3,25.277331,55.299656,0
69.8,111.99,102.33,3.3799,1840.4,5162,Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.202652,55.273841,0
74.51,59.57,102.01,3.193,1948.57,8967,Zone_5,Block_5,Pipe_3,Zone_5_Block_5_Pipe_3,25.202598,55.274709,0
69.5,60.04,109.06,3.0477,2163.96,6391,Zone_3,Block_3,Pipe_2,Zone_3_Block_3_Pipe_2,25.091937,55.155605,0
62.13,77.0,106.61,3.4565,1645.71,9421,Zone_4,Block_1,Pipe_4,Zone_4_Block_1_Pipe_4,25.147612,55.231989,0
74.48,72.23,105.89,3.7517,2268.68,9953,Zone_4,Block_3,Pipe_5,Zone_4_Block_3_Pipe_5,25.146309,55.23041,0
72.93,81.43,94.95,2.1508,2046.1,9867,Zone_3,Block_3,Pipe_3,Zone_3_Block_3_Pipe_3,25.092705,55.168082,0
59.72,66.87,96.54,2.5324,1889.79,6856,Zone_4,Block_5,Pipe_5,Zone_4_Block_5_Pipe_5,25.14699,55.225242,0
49.03,53.48,107.3,2.8952,2090.9,2873,Zone_5,Block_1,Pipe_1,Zone_5_Block_1_Pipe_1,25.188223,55.278135,0
53.2,80.77,97.48,2.5536,1896.26,5989,Zone_3,Block_2,Pipe_5,Zone_3_Block_2_Pipe_5,25.091144,55.169292,0
47.48,90.79,91.58,2.6414,1959.79,1258,Zone_3,Block_1,Pipe_5,Zone_3_Block_1_Pipe_5,25.099273,55.16624,1
79.92,64.13,102.84,3.5495,1744.38,1559,Zone_3,Block_5,Pipe_3,Zone_3_Block_5_Pipe_3,25.104481,55.162264,0
69.96,67.74,99.0,2.7134,2197.91,6744,Zone_5,Block_5,Pipe_3,Zone_5_Block_5_Pipe_3,25.196359,55.28539,0
46.11,90.46,101.38,2.5192,1577.47,4980,Zone_3,Block_1,Pipe_1,Zone_3_Block_1_Pipe_1,25.097066,55.167184,1
52.84,93.3,98.95,2.7872,2182.11,3763,Zone_2,Block_1,Pipe_4,Zone_2_Block_1_Pipe_4,25.275881,55.289358,1
56.0,110.57,103.88,3.4608,1647.01,1560,Zone_2,Block_3,Pipe_5,Zone_2_Block_3_Pipe_5,25.277203,55.289357,0
59.21,64.81,105.65,2.7668,2083.76,6457,Zone_2,Block_3,Pipe_3,Zone_2_Block_3_Pipe_3,25.279789,55.289794,0
39.96,82.41,110.69,1.8793,1948.45,2282,Zone_5,Block_2,Pipe_1,Zone_5_Block_2_Pipe_1,25.194794,55.285371,0
58.28,77.03,94.12,3.5489,2477.43,1104,Zone_1,Block_2,Pipe_2,Zone_1_Block_2_Pipe_2,25.205749,55.274787,0
85.49,77.66,91.5,3.2847,1691.85,4098,Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.198886,55.270183,0
61.84,85.99,102.46,3.1496,1894.37,8452,Zone_4,Block_4,Pipe_4,Zone_4_Block_4_Pipe_4,25.148942,55.232509,0
66.68,63.8,102.44,2.5915,2253.8,5748,Zone_5,Block_3,Pipe_2,Zone_5_Block_3_Pipe_2,25.195914,55.281937,0
65.29,100.92,100.21,3.1971,1542.23,4733,Zone_2,Block_4,Pipe_3,Zone_2_Block_4_Pipe_3,25.283796,55.297041,0
58.84,66.41,106.73,2.9697,2227.93,5317,Zone_4,Block_2,Pipe_3,Zone_4_Block_2_Pipe_3,25.141841,55.220951,0
71.87,82.22,100.27,2.3941,1619.1,4051,Zone_2,Block_5,Pipe_1,Zone_2_Block_5_Pipe_1,25.274898,55.305324,0
54.65,85.03,100.83,2.1291,1582.09,7262,Zone_5,Block_4,Pipe_2,Zone_5_Block_4_Pipe_2,25.201502,55.282048,0
57.4,73.18,103.26,2.1999,2291.91,7046,Zone_3,Block_2,Pipe_5,Zone_3_Block_2_Pipe_5,25.094413,55.171677,0
41.99,75.25,103.5,2.2603,1184.97,7940,Zone_1,Block_4,Pipe_2,Zone_1_Block_4_Pipe_2,25.200487,55.271749,0
56.39,108.69,107.2,2.9508,2358.62,4869,Zone_2,Block_3,Pipe_2,Zone_2_Block_3_Pipe_2,25.276435,55.30459,0
70.53,78.41,98.61,2.8912,1769.58,2103,Zone_2,Block_2,Pipe_4,Zone_2_Block_2_Pipe_4,25.278333,55.302516,0
59.64,97.34,101.64,3.1,1999.19,3753,Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.210754,55.264886,0
65.77,47.38,96.95,3.4789,2319.41,6036,Zone_3,Block_5,Pipe_3,Zone_3_Block_5_Pipe_3,25.094017,55.155346,0
